HOUSE_MANAGE_NO,PBLANC_NO,MODEL_NO,HOUSE_TY,HOUSE_NM,region_code,announcement_date,LWET_SCORE,log_cmpet_rate,SUPLY_HSHLDCO,spsply_ratio,SUBSCRPT_RANK_CODE,RESIDE_SECD,SPECLT_RDN_EARTH_AT,MDAT_TRGET_AREA_SECD,PARCPRC_ULS_AT,IMPRMN_BSNS_AT,PUBLIC_HOUSE_EARTH_AT,LRSCL_BLDLND_AT,NPLN_PRVOPR_PUBLIC_HOUSE_AT,log_lttot_top_amount,house_area,is_top_brand,price_rank_in_region,cmpet_rank_in_region,region_score_lag1,region_score_roll5_mean,region_score_roll5_std,notice_year,notice_month
2020000001,2020000001,01,059.0000H,SH 마곡지구 9단지,11,2020-02-26,,4.897242606741165,118,0.7274826789838337,1,1,1,1,1,0,0,0,0,4.72029163965499,59.0,0,0.11680999180999181,0.9203521703521703,29.0,29.0,0.0,2020,2
2020000001,2020000001,01,059.0000H,SH 마곡지구 9단지,11,2020-02-26,,0.0,118,0.7274826789838337,2,1,1,1,1,0,0,0,0,4.72029163965499,59.0,0,0.11680999180999181,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,01,059.0000H,SH 마곡지구 9단지,11,2020-02-26,,0.0,118,0.7274826789838337,1,2,1,1,1,0,0,0,0,4.72029163965499,59.0,0,0.11680999180999181,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,01,059.0000H,SH 마곡지구 9단지,11,2020-02-26,,0.0,118,0.7274826789838337,2,2,1,1,1,0,0,0,0,4.72029163965499,59.0,0,0.11680999180999181,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,02,084.0000H,SH 마곡지구 9단지,11,2020-02-26,,5.0084996819658345,122,0.7442348008385744,1,1,1,1,1,0,0,0,0,4.843550438345186,84.0,0,0.22983210483210484,0.9256756756756757,29.0,29.0,0.0,2020,2
2020000001,2020000001,02,084.0000H,SH 마곡지구 9단지,11,2020-02-26,,0.0,122,0.7442348008385744,2,1,1,1,1,0,0,0,0,4.843550438345186,84.0,0,0.22983210483210484,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,02,084.0000H,SH 마곡지구 9단지,11,2020-02-26,,0.0,122,0.7442348008385744,1,2,1,1,1,0,0,0,0,4.843550438345186,84.0,0,0.22983210483210484,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,02,084.0000H,SH 마곡지구 9단지,11,2020-02-26,,0.0,122,0.7442348008385744,2,2,1,1,1,0,0,0,0,4.843550438345186,84.0,0,0.22983210483210484,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,03,084.0000N,SH 마곡지구 9단지,11,2020-02-26,,5.5819161135621815,12,0.7692307692307693,1,1,1,1,1,0,0,0,0,4.826884298707612,84.0,0,0.19789107289107288,0.9563882063882064,29.0,29.0,0.0,2020,2
2020000001,2020000001,03,084.0000N,SH 마곡지구 9단지,11,2020-02-26,,0.0,12,0.7692307692307693,2,1,1,1,1,0,0,0,0,4.826884298707612,84.0,0,0.19789107289107288,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,03,084.0000N,SH 마곡지구 9단지,11,2020-02-26,,0.0,12,0.7692307692307693,1,2,1,1,1,0,0,0,0,4.826884298707612,84.0,0,0.19789107289107288,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000001,2020000001,03,084.0000N,SH 마곡지구 9단지,11,2020-02-26,,0.0,12,0.7692307692307693,2,2,1,1,1,0,0,0,0,4.826884298707612,84.0,0,0.19789107289107288,0.3595413595413595,29.0,29.0,0.0,2020,2
2020000312,2020000312,01,054.9891,르엘 신반포,11,2020-03-20,62.0,4.569957430232347,13,0.0,1,1,1,1,0,1,0,0,0,5.055764284323373,54.9891,0,0.6237714987714987,0.9031531531531531,29.0,29.0,0.0,2020,3
2020000312,2020000312,01,054.9891,르엘 신반포,11,2020-03-20,62.0,0.0,13,0.0,2,1,1,1,0,1,0,0,0,5.055764284323373,54.9891,0,0.6237714987714987,0.3595413595413595,62.0,62.0,0.0,2020,3
2020000312,2020000312,01,054.9891,르엘 신반포,11,2020-03-20,0.0,0.0,13,0.0,1,2,1,1,0,1,0,0,0,5.055764284323373,54.9891,0,0.6237714987714987,0.3595413595413595,62.0,62.0,0.0,2020,3
2020000312,2020000312,01,054.9891,르엘 신반포,11,2020-03-20,0.0,0.0,13,0.0,2,2,1,1,0,1,0,0,0,5.055764284323373,54.9891,0,0.6237714987714987,0.3595413595413595,0.0,41.333333333333336,35.795716689756794,2020,3
2020000312,2020000312,02,059.8852,르엘 신반포,11,2020-03-20,69.0,4.994641404341906,13,0.0,1,1,1,1,0,1,0,0,0,5.089908642274492,59.8852,0,0.6741400491400491,0.9252661752661753,0.0,31.0,35.795716689756794,2020,3
2020000312,2020000312,02,059.8852,르엘 신반포,11,2020-03-20,69.0,0.0,13,0.0,2,1,1,1,0,1,0,0,0,5.089908642274492,59.8852,0,0.6741400491400491,0.3595413595413595,69.0,38.6,35.352510519056494,2020,3
2020000312,2020000312,02,059.8852,르엘 신반포,11,2020-03-20,0.0,0.0,13,0.0,1,2,1,1,0,1,0,0,0,5.089908642274492,59.8852,0,0.6741400491400491,0.3595413595413595,69.0,40.0,36.62649314362488,2020,3
2020000312,2020000312,02,059.8852,르엘 신반포,11,2020-03-20,0.0,0.0,13,0.0,2,2,1,1,0,1,0,0,0,5.089908642274492,59.8852,0,0.6741400491400491,0.3595413595413595,0.0,27.6,37.79285646785646,2020,3
2020000312,2020000312,03,084.1269A,르엘 신반포,11,2020-03-20,67.0,4.143134726391533,13,0.0,1,1,1,1,0,1,0,0,0,5.218275480874341,84.1269,0,0.8260647010647011,0.8783783783783784,0.0,27.6,37.79285646785646,2020,3
2020000312,2020000312,03,084.1269A,르엘 신반포,11,2020-03-20,67.0,0.0,13,0.0,2,1,1,1,0,1,0,0,0,5.218275480874341,84.1269,0,0.8260647010647011,0.3595413595413595,67.0,41.0,37.43661309466977,2020,3
2020000312,2020000312,03,084.1269A,르엘 신반포,11,2020-03-20,0.0,0.0,13,0.0,1,2,1,1,0,1,0,0,0,5.218275480874341,84.1269,0,0.8260647010647011,0.3595413595413595,67.0,40.6,37.07155243579638,2020,3
2020000312,2020000312,03,084.1269A,르엘 신반포,11,2020-03-20,0.0,0.0,13,0.0,2,2,1,1,0,1,0,0,0,5.218275480874341,84.1269,0,0.8260647010647011,0.3595413595413595,0.0,26.8,36.697411352846125,2020,3
2020000312,2020000312,04,084.3798B,르엘 신반포,11,2020-03-20,68.0,4.0578534536396855,20,0.0,1,1,1,1,0,1,0,0,0,5.223238870550265,84.3798,0,0.8309787059787059,0.8765356265356266,0.0,26.8,36.697411352846125,2020,3
2020000312,2020000312,04,084.3798B,르엘 신반포,11,2020-03-20,68.0,0.0,20,0.0,2,1,1,1,0,1,0,0,0,5.223238870550265,84.3798,0,0.8309787059787059,0.3595413595413595,68.0,40.4,36.8822450509727,2020,3
2020000312,2020000312,04,084.3798B,르엘 신반포,11,2020-03-20,0.0,0.0,20,0.0,1,2,1,1,0,1,0,0,0,5.223238870550265,84.3798,0,0.8309787059787059,0.3595413595413595,68.0,40.6,37.0648081068822,2020,3
2020000312,2020000312,04,084.3798B,르엘 신반포,11,2020-03-20,0.0,0.0,20,0.0,2,2,1,1,0,1,0,0,0,5.223238870550265,84.3798,0,0.8309787059787059,0.3595413595413595,0.0,27.2,37.24513391035129,2020,3
2020000312,2020000312,05,100.9605,르엘 신반포,11,2020-03-20,69.0,6.014643820055388,8,0.0,1,1,1,1,0,1,0,0,0,5.29380656781653,100.9605,0,0.8932227682227682,0.972972972972973,0.0,27.2,37.24513391035129,2020,3
2020000312,2020000312,05,100.9605,르엘 신반포,11,2020-03-20,69.0,0.0,8,0.0,2,1,1,1,0,1,0,0,0,5.29380656781653,100.9605,0,0.8932227682227682,0.3595413595413595,69.0,41.0,37.429934544425805,2020,3
2020000312,2020000312,05,100.9605,르엘 신반포,11,2020-03-20,0.0,0.0,8,0.0,1,2,1,1,0,1,0,0,0,5.29380656781653,100.9605,0,0.8932227682227682,0.3595413595413595,69.0,41.2,37.612497922897916,2020,3
2020000312,2020000312,05,100.9605,르엘 신반포,11,2020-03-20,0.0,0.0,8,0.0,2,2,1,1,0,1,0,0,0,5.29380656781653,100.9605,0,0.8932227682227682,0.3595413595413595,0.0,27.6,37.79285646785646,2020,3
2020000338,2020000338,01,021.5400A,등촌역 한울에이치밸리움,11,2020-04-07,32.0,1.6389967146756448,20,0.0,1,1,1,1,0,0,0,0,0,4.609605079720224,21.54,0,0.0430999180999181,0.7557330057330057,0.0,27.6,37.79285646785646,2020,4
2020000338,2020000338,01,021.5400A,등촌역 한울에이치밸리움,11,2020-04-07,32.0,0.0,20,0.0,2,1,1,1,0,0,0,0,0,4.609605079720224,21.54,0,0.0430999180999181,0.3595413595413595,32.0,34.0,34.51811118818641,2020,4
2020000338,2020000338,01,021.5400A,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,20,0.0,1,2,1,1,0,0,0,0,0,4.609605079720224,21.54,0,0.0430999180999181,0.3595413595413595,32.0,26.6,28.597202660400193,2020,4
2020000338,2020000338,01,021.5400A,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,20,0.0,2,2,1,1,0,0,0,0,0,4.609605079720224,21.54,0,0.0430999180999181,0.3595413595413595,0.0,12.8,17.5271218401653,2020,4
2020000338,2020000338,02,024.9400B,등촌역 한울에이치밸리움,11,2020-04-07,35.0,1.7783364488959144,12,0.0,1,1,1,1,0,0,0,0,0,4.617010831199084,24.94,0,0.05128992628992629,0.7596232596232596,0.0,12.8,17.5271218401653,2020,4
2020000338,2020000338,02,024.9400B,등촌역 한울에이치밸리움,11,2020-04-07,35.0,0.0,12,0.0,2,1,1,1,0,0,0,0,0,4.617010831199084,24.94,0,0.05128992628992629,0.3595413595413595,35.0,19.8,18.11629101113138,2020,4
2020000338,2020000338,02,024.9400B,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,12,0.0,1,2,1,1,0,0,0,0,0,4.617010831199084,24.94,0,0.05128992628992629,0.3595413595413595,35.0,20.4,18.66279721799494,2020,4
2020000338,2020000338,02,024.9400B,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,12,0.0,2,2,1,1,0,0,0,0,0,4.617010831199084,24.94,0,0.05128992628992629,0.3595413595413595,0.0,14.0,19.170289512680796,2020,4
2020000338,2020000338,03,024.0800C,등촌역 한울에이치밸리움,11,2020-04-07,34.0,1.7595805708638197,21,0.0,1,1,1,1,0,0,0,0,0,4.611733926324525,24.08,0,0.045147420147420146,0.759009009009009,0.0,14.0,19.170289512680796,2020,4
2020000338,2020000338,03,024.0800C,등촌역 한울에이치밸리움,11,2020-04-07,34.0,0.0,21,0.0,2,1,1,1,0,0,0,0,0,4.611733926324525,24.08,0,0.045147420147420146,0.3595413595413595,34.0,20.8,18.992103622295232,2020,4
2020000338,2020000338,03,024.0800C,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,21,0.0,1,2,1,1,0,0,0,0,0,4.611733926324525,24.08,0,0.045147420147420146,0.3595413595413595,34.0,20.6,18.80957203128236,2020,4
2020000338,2020000338,03,024.0800C,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,21,0.0,2,2,1,1,0,0,0,0,0,4.611733926324525,24.08,0,0.045147420147420146,0.3595413595413595,0.0,13.6,18.622566955175632,2020,4
2020000338,2020000338,04,021.5400D,등촌역 한울에이치밸리움,11,2020-04-07,31.0,2.1972245773362196,1,0.0,1,1,1,1,0,0,0,0,0,4.6127944491388995,21.54,0,0.048013923013923016,0.7813267813267813,0.0,13.6,18.622566955175632,2020,4
2020000338,2020000338,04,021.5400D,등촌역 한울에이치밸리움,11,2020-04-07,31.0,0.0,1,0.0,2,1,1,1,0,0,0,0,0,4.6127944491388995,21.54,0,0.048013923013923016,0.3595413595413595,31.0,19.8,18.11629101113138,2020,4
2020000338,2020000338,04,021.5400D,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,1,0.0,1,2,1,1,0,0,0,0,0,4.6127944491388995,21.54,0,0.048013923013923016,0.3595413595413595,31.0,19.2,17.569860557215577,2020,4
2020000338,2020000338,04,021.5400D,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,1,0.0,2,2,1,1,0,0,0,0,0,4.6127944491388995,21.54,0,0.048013923013923016,0.3595413595413595,0.0,12.4,16.97939928266013,2020,4
2020000338,2020000338,05,021.5400E,등촌역 한울에이치밸리움,11,2020-04-07,30.0,2.1972245773362196,1,0.0,1,1,1,1,0,0,0,0,0,4.618058561513286,21.54,0,0.05210892710892711,0.7813267813267813,0.0,12.4,16.97939928266013,2020,4
2020000338,2020000338,05,021.5400E,등촌역 한울에이치밸리움,11,2020-04-07,30.0,0.0,1,0.0,2,1,1,1,0,0,0,0,0,4.618058561513286,21.54,0,0.05210892710892711,0.3595413595413595,30.0,18.4,16.801785619391755,2020,4
2020000338,2020000338,05,021.5400E,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,1,0.0,1,2,1,1,0,0,0,0,0,4.618058561513286,21.54,0,0.05210892710892711,0.3595413595413595,30.0,18.2,16.61926592843377,2020,4
2020000338,2020000338,05,021.5400E,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,1,0.0,2,2,1,1,0,0,0,0,0,4.618058561513286,21.54,0,0.05210892710892711,0.3595413595413595,0.0,12.0,16.43167672515496,2020,4
2020000338,2020000338,06,024.0800F,등촌역 한울에이치밸리움,11,2020-04-07,55.0,3.1354942159291497,1,0.0,1,1,1,1,0,0,0,0,0,4.596608090284298,24.08,0,0.03900491400491401,0.8286240786240786,0.0,12.0,16.43167672515496,2020,4
2020000338,2020000338,06,024.0800F,등촌역 한울에이치밸리움,11,2020-04-07,55.0,0.0,1,0.0,2,1,1,1,0,0,0,0,0,4.596608090284298,24.08,0,0.03900491400491401,0.3595413595413595,55.0,23.0,23.3452350598575,2020,4
2020000338,2020000338,06,024.0800F,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,1,0.0,1,2,1,1,0,0,0,0,0,4.596608090284298,24.08,0,0.03900491400491401,0.3595413595413595,55.0,28.0,27.52271788904577,2020,4
2020000338,2020000338,06,024.0800F,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,1,0.0,2,2,1,1,0,0,0,0,0,4.596608090284298,24.08,0,0.03900491400491401,0.3595413595413595,0.0,22.0,30.12474066278413,2020,4
2020000338,2020000338,07,028.4200G,등촌역 한울에이치밸리움,11,2020-04-07,53.0,3.8066624897703196,2,0.0,1,1,1,1,0,0,0,0,0,4.835696911511578,28.42,0,0.2154995904995905,0.8632268632268633,0.0,22.0,30.12474066278413,2020,4
2020000338,2020000338,07,028.4200G,등촌역 한울에이치밸리움,11,2020-04-07,53.0,0.0,2,0.0,2,1,1,1,0,0,0,0,0,4.835696911511578,28.42,0,0.2154995904995905,0.3595413595413595,53.0,32.6,29.770791054320345,2020,4
2020000338,2020000338,07,028.4200G,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,2,0.0,1,2,1,1,0,0,0,0,0,4.835696911511578,28.42,0,0.2154995904995905,0.3595413595413595,53.0,32.2,29.405781744412103,2020,4
2020000338,2020000338,07,028.4200G,등촌역 한울에이치밸리움,11,2020-04-07,0.0,0.0,2,0.0,2,2,1,1,0,0,0,0,0,4.835696911511578,28.42,0,0.2154995904995905,0.3595413595413595,0.0,21.2,29.0292955477738,2020,4
2020000416,2020000416,01,059.9182A,호반써밋 목동,11,2020-04-10,69.0,5.191789503138204,19,0.40625,1,1,1,1,0,1,0,0,0,4.767830910377814,59.9182,0,0.14547502047502048,0.937960687960688,0.0,21.2,29.0292955477738,2020,4
2020000416,2020000416,01,059.9182A,호반써밋 목동,11,2020-04-10,69.0,0.0,19,0.40625,2,1,1,1,0,1,0,0,0,4.767830910377814,59.9182,0,0.14547502047502048,0.3595413595413595,69.0,35.0,32.61134771824066,2020,4
2020000416,2020000416,01,059.9182A,호반써밋 목동,11,2020-04-10,0.0,0.0,19,0.40625,1,2,1,1,0,1,0,0,0,4.767830910377814,59.9182,0,0.14547502047502048,0.3595413595413595,69.0,38.2,35.478162297390774,2020,4
2020000416,2020000416,01,059.9182A,호반써밋 목동,11,2020-04-10,0.0,0.0,19,0.40625,2,2,1,1,0,1,0,0,0,4.767830910377814,59.9182,0,0.14547502047502048,0.3595413595413595,0.0,27.6,37.79285646785646,2020,4
2020000416,2020000416,02,059.9488B,호반써밋 목동,11,2020-04-10,64.0,5.041293815050048,27,0.4375,1,1,1,1,0,1,0,0,0,4.764034085149737,59.9488,0,0.14301801801801803,0.9275184275184275,0.0,27.6,37.79285646785646,2020,4
2020000416,2020000416,02,059.9488B,호반써밋 목동,11,2020-04-10,64.0,0.0,27,0.4375,2,1,1,1,0,1,0,0,0,4.764034085149737,59.9488,0,0.14301801801801803,0.3595413595413595,64.0,40.4,36.93643187964967,2020,4
2020000416,2020000416,02,059.9488B,호반써밋 목동,11,2020-04-10,0.0,0.0,27,0.4375,1,2,1,1,0,1,0,0,0,4.764034085149737,59.9488,0,0.14301801801801803,0.3595413595413595,64.0,39.4,36.02499132546738,2020,4
2020000416,2020000416,02,059.9488B,호반써밋 목동,11,2020-04-10,0.0,0.0,27,0.4375,2,2,1,1,0,1,0,0,0,4.764034085149737,59.9488,0,0.14301801801801803,0.3595413595413595,0.0,25.6,35.054243680330636,2020,4
2020000416,2020000416,03,084.9224A,호반써밋 목동,11,2020-04-10,65.0,4.690521853087595,32,0.4074074074074074,1,1,1,1,0,1,0,0,0,4.907309225063157,84.9224,0,0.36251023751023753,0.9101146601146601,0.0,25.6,35.054243680330636,2020,4
2020000416,2020000416,03,084.9224A,호반써밋 목동,11,2020-04-10,65.0,0.0,32,0.4074074074074074,2,1,1,1,0,1,0,0,0,4.907309225063157,84.9224,0,0.36251023751023753,0.3595413595413595,65.0,38.6,35.23918273740185,2020,4
2020000416,2020000416,03,084.9224A,호반써밋 목동,11,2020-04-10,0.0,0.0,32,0.4074074074074074,1,2,1,1,0,1,0,0,0,4.907309225063157,84.9224,0,0.36251023751023753,0.3595413595413595,65.0,38.8,35.421744733990735,2020,4
2020000416,2020000416,03,084.9224A,호반써밋 목동,11,2020-04-10,0.0,0.0,32,0.4074074074074074,2,2,1,1,0,1,0,0,0,4.907309225063157,84.9224,0,0.36251023751023753,0.3595413595413595,0.0,26.0,35.6019662378358,2020,4
2020000416,2020000416,04,084.9828B,호반써밋 목동,11,2020-04-10,64.0,4.699661849080809,43,0.4487179487179487,1,1,1,1,0,1,0,0,0,4.902171569478515,84.9828,0,0.34940622440622443,0.9103194103194103,0.0,26.0,35.6019662378358,2020,4
2020000416,2020000416,04,084.9828B,호반써밋 목동,11,2020-04-10,64.0,0.0,43,0.4487179487179487,2,1,1,1,0,1,0,0,0,4.902171569478515,84.9828,0,0.34940622440622443,0.3595413595413595,64.0,38.8,35.421744733990735,2020,4
2020000416,2020000416,04,084.9828B,호반써밋 목동,11,2020-04-10,0.0,0.0,43,0.4487179487179487,1,2,1,1,0,1,0,0,0,4.902171569478515,84.9828,0,0.34940622440622443,0.3595413595413595,64.0,38.6,35.23918273740185,2020,4
2020000416,2020000416,04,084.9828B,호반써밋 목동,11,2020-04-10,0.0,0.0,43,0.4487179487179487,2,2,1,1,0,1,0,0,0,4.902171569478515,84.9828,0,0.34940622440622443,0.3595413595413595,0.0,25.6,35.054243680330636,2020,4
2020000416,2020000416,05,084.9735C,호반써밋 목동,11,2020-04-10,64.0,4.570061008874523,11,0.3125,1,1,1,1,0,1,0,0,0,4.897687558464355,84.9735,0,0.3371212121212121,0.9033579033579033,0.0,25.6,35.054243680330636,2020,4
2020000416,2020000416,05,084.9735C,호반써밋 목동,11,2020-04-10,64.0,0.0,11,0.3125,2,1,1,1,0,1,0,0,0,4.897687558464355,84.9735,0,0.3371212121212121,0.3595413595413595,64.0,38.4,35.054243680330636,2020,4
2020000416,2020000416,05,084.9735C,호반써밋 목동,11,2020-04-10,0.0,0.0,11,0.3125,1,2,1,1,0,1,0,0,0,4.897687558464355,84.9735,0,0.3371212121212121,0.3595413595413595,64.0,38.4,35.054243680330636,2020,4
2020000416,2020000416,05,084.9735C,호반써밋 목동,11,2020-04-10,0.0,0.0,11,0.3125,2,2,1,1,0,1,0,0,0,4.897687558464355,84.9735,0,0.3371212121212121,0.3595413595413595,0.0,25.6,35.054243680330636,2020,4
2020000416,2020000416,06,084.9705D,호반써밋 목동,11,2020-04-10,61.0,5.058345510252332,6,0.4,1,1,1,1,0,1,0,0,0,4.895096426495351,84.9705,0,0.33056920556920555,0.9301801801801802,0.0,25.6,35.054243680330636,2020,4
2020000416,2020000416,06,084.9705D,호반써밋 목동,11,2020-04-10,61.0,0.0,6,0.4,2,1,1,1,0,1,0,0,0,4.895096426495351,84.9705,0,0.33056920556920555,0.3595413595413595,61.0,37.8,34.52824930401193,2020,4
2020000416,2020000416,06,084.9705D,호반써밋 목동,11,2020-04-10,0.0,0.0,6,0.4,1,2,1,1,0,1,0,0,0,4.895096426495351,84.9705,0,0.33056920556920555,0.3595413595413595,61.0,37.2,33.98087697514589,2020,4
2020000416,2020000416,06,084.9705D,호반써밋 목동,11,2020-04-10,0.0,0.0,6,0.4,2,2,1,1,0,1,0,0,0,4.895096426495351,84.9705,0,0.33056920556920555,0.3595413595413595,0.0,24.4,33.41107600781513,2020,4
2020000503,2020000503,01,059.9877A,우장산숲아이파크,11,2020-04-29,59.0,4.194642283537465,12,0.2941176470588235,1,1,1,1,0,1,0,0,0,4.84486842366987,59.9877,1,0.23310810810810811,0.8820638820638821,0.0,24.4,33.41107600781513,2020,4
2020000503,2020000503,01,059.9877A,우장산숲아이파크,11,2020-04-29,59.0,0.0,12,0.2941176470588235,2,1,1,1,0,1,0,0,0,4.84486842366987,59.9877,1,0.23310810810810811,0.3595413595413595,59.0,36.2,33.05601306872927,2020,4
2020000503,2020000503,01,059.9877A,우장산숲아이파크,11,2020-04-29,0.0,0.0,12,0.2941176470588235,1,2,1,1,0,1,0,0,0,4.84486842366987,59.9877,1,0.23310810810810811,0.3595413595413595,59.0,35.8,32.69097734849786,2020,4
2020000503,2020000503,01,059.9877A,우장산숲아이파크,11,2020-04-29,0.0,0.0,12,0.2941176470588235,2,2,1,1,0,1,0,0,0,4.84486842366987,59.9877,1,0.23310810810810811,0.3595413595413595,0.0,23.6,32.315630892804805,2020,4
2020000503,2020000503,02,059.9983B,우장산숲아이파크,11,2020-04-29,59.0,4.210645017918261,58,0.4257425742574257,1,1,1,1,0,1,0,0,0,4.849216654763135,59.9983,1,0.238022113022113,0.883087633087633,0.0,23.6,32.315630892804805,2020,4
2020000503,2020000503,02,059.9983B,우장산숲아이파크,11,2020-04-29,59.0,0.0,58,0.4257425742574257,2,1,1,1,0,1,0,0,0,4.849216654763135,59.9983,1,0.238022113022113,0.3595413595413595,59.0,35.4,32.315630892804805,2020,4
2020000503,2020000503,02,059.9983B,우장산숲아이파크,11,2020-04-29,0.0,0.0,58,0.4257425742574257,1,2,1,1,0,1,0,0,0,4.849216654763135,59.9983,1,0.238022113022113,0.3595413595413595,59.0,35.4,32.315630892804805,2020,4
2020000503,2020000503,02,059.9983B,우장산숲아이파크,11,2020-04-29,0.0,0.0,58,0.4257425742574257,2,2,1,1,0,1,0,0,0,4.849216654763135,59.9983,1,0.238022113022113,0.3595413595413595,0.0,23.6,32.315630892804805,2020,4
2020000503,2020000503,03,059.9969C,우장산숲아이파크,11,2020-04-29,56.0,4.31748811353631,6,0.1428571428571428,1,1,1,1,0,1,0,0,0,4.852083335846628,59.9969,1,0.24211711711711711,0.8892301392301393,0.0,23.6,32.315630892804805,2020,4
2020000503,2020000503,03,059.9969C,우장산숲아이파크,11,2020-04-29,56.0,0.0,6,0.1428571428571428,2,1,1,1,0,1,0,0,0,4.852083335846628,59.9969,1,0.24211711711711711,0.3595413595413595,56.0,34.8,31.791508300173497,2020,4
2020000503,2020000503,03,059.9969C,우장산숲아이파크,11,2020-04-29,0.0,0.0,6,0.1428571428571428,1,2,1,1,0,1,0,0,0,4.852083335846628,59.9969,1,0.24211711711711711,0.3595413595413595,56.0,34.2,31.244199461660084,2020,4
2020000503,2020000503,03,059.9969C,우장산숲아이파크,11,2020-04-29,0.0,0.0,6,0.1428571428571428,2,2,1,1,0,1,0,0,0,4.852083335846628,59.9969,1,0.24211711711711711,0.3595413595413595,0.0,22.4,30.672463220289305,2020,4
2020000503,2020000503,04,074.9982,우장산숲아이파크,11,2020-04-29,56.0,3.7572387916272794,12,0.4,1,1,1,1,0,1,0,0,0,4.933234128714808,74.9982,1,0.40182227682227684,0.8607698607698607,0.0,22.4,30.672463220289305,2020,4
2020000503,2020000503,04,074.9982,우장산숲아이파크,11,2020-04-29,56.0,0.0,12,0.4,2,1,1,1,0,1,0,0,0,4.933234128714808,74.9982,1,0.40182227682227684,0.3595413595413595,56.0,33.6,30.672463220289305,2020,4
2020000503,2020000503,04,074.9982,우장산숲아이파크,11,2020-04-29,0.0,0.0,12,0.4,1,2,1,1,0,1,0,0,0,4.933234128714808,74.9982,1,0.40182227682227684,0.3595413595413595,56.0,33.6,30.672463220289305,2020,4
2020000503,2020000503,04,074.9982,우장산숲아이파크,11,2020-04-29,0.0,0.0,12,0.4,2,2,1,1,0,1,0,0,0,4.933234128714808,74.9982,1,0.40182227682227684,0.3595413595413595,0.0,22.4,30.672463220289305,2020,4
2020000503,2020000503,05,084.9854A,우장산숲아이파크,11,2020-04-29,62.0,4.506454213048934,15,0.3478260869565217,1,1,1,1,0,1,0,0,0,4.954203903769545,84.9854,1,0.46734234234234234,0.8994676494676495,0.0,22.4,30.672463220289305,2020,4
2020000503,2020000503,05,084.9854A,우장산숲아이파크,11,2020-04-29,62.0,0.0,15,0.3478260869565217,2,1,1,1,0,1,0,0,0,4.954203903769545,84.9854,1,0.46734234234234234,0.3595413595413595,62.0,34.8,31.862203313644212,2020,4
2020000503,2020000503,05,084.9854A,우장산숲아이파크,11,2020-04-29,0.0,0.0,15,0.3478260869565217,1,2,1,1,0,1,0,0,0,4.954203903769545,84.9854,1,0.46734234234234234,0.3595413595413595,62.0,36.0,32.95451410656817,2020,4
2020000503,2020000503,05,084.9854A,우장산숲아이파크,11,2020-04-29,0.0,0.0,15,0.3478260869565217,2,2,1,1,0,1,0,0,0,4.954203903769545,84.9854,1,0.46734234234234234,0.3595413595413595,0.0,24.8,33.9587985653203,2020,4
2020000503,2020000503,06,084.9771B,우장산숲아이파크,11,2020-04-29,59.0,4.17392562489244,34,0.3928571428571428,1,1,1,1,0,1,0,0,0,4.951954031770081,84.9771,1,0.4534193284193284,0.881040131040131,0.0,24.8,33.9587985653203,2020,4
2020000503,2020000503,06,084.9771B,우장산숲아이파크,11,2020-04-29,59.0,0.0,34,0.3928571428571428,2,1,1,1,0,1,0,0,0,4.951954031770081,84.9771,1,0.4534193284193284,0.3595413595413595,59.0,36.6,33.43351611781208,2020,4
2020000503,2020000503,06,084.9771B,우장산숲아이파크,11,2020-04-29,0.0,0.0,34,0.3928571428571428,1,2,1,1,0,1,0,0,0,4.951954031770081,84.9771,1,0.4534193284193284,0.3595413595413595,59.0,36.0,32.8861673048107,2020,4
2020000503,2020000503,06,084.9771B,우장산숲아이파크,11,2020-04-29,0.0,0.0,34,0.3928571428571428,2,2,1,1,0,1,0,0,0,4.951954031770081,84.9771,1,0.4534193284193284,0.3595413595413595,0.0,23.6,32.315630892804805,2020,4
