apartment_id,apartment_name,region_code,region_name,announcement_date,supply_year,supply_quarter,general_supply_units,sale_price,competition_rate,housing_price_index,area_m2,cutoff_score
2026000115,두산위브더제니스 구미(조합원취소분),47,경북,2026-04-17,2026,2,1,44980,22.0,101.7,74.9524,0.0
2026000115,두산위브더제니스 구미(조합원취소분),47,경북,2026-04-17,2026,2,23,53380,33.78,101.7,84.7657,0.0
2026000115,두산위브더제니스 구미(조합원취소분),47,경북,2026-04-17,2026,2,7,52440,3.83,101.7,84.7696,0.0
2026000114,공덕역자이르네,11,서울,2026-04-17,2026,2,19,127200,75.68,103.2,48.6543,0.0
2026000114,공덕역자이르네,11,서울,2026-04-17,2026,2,13,144000,100.08,103.2,52.796,0.0
2026000114,공덕역자이르네,11,서울,2026-04-17,2026,2,2,141940,81.0,103.2,52.796,0.0
2026000114,공덕역자이르네,11,서울,2026-04-17,2026,2,2,143020,75.0,103.2,52.796,0.0
2026000114,공덕역자이르네,11,서울,2026-04-17,2026,2,17,176900,87.53,103.2,59.988,0.0
2026000114,공덕역자이르네,11,서울,2026-04-17,2026,2,30,169300,70.0,103.2,59.282,0.0
2026000112,용인 고림 동문 디 이스트,41,경기,2026-04-10,2026,2,31,56200,10.0,101.7,59.901,0.0
2026000110,엘리프 창원,48,경남,2026-04-10,2026,2,62,53600,15.87,101.7,76.2548,0.0
2026000110,엘리프 창원,48,경남,2026-04-10,2026,2,49,59540,38.51,101.7,84.9621,0.0
2026000110,엘리프 창원,48,경남,2026-04-10,2026,2,14,58950,16.29,101.7,84.8884,0.0
2026000107,경기광주역 롯데캐슬 시그니처 1단지,41,경기,2026-04-17,2026,2,28,63900,8.25,101.7,59.9299,0.0
2026000107,경기광주역 롯데캐슬 시그니처 1단지,41,경기,2026-04-17,2026,2,25,62900,3.84,101.7,59.8802,0.0
2026000107,경기광주역 롯데캐슬 시그니처 1단지,41,경기,2026-04-17,2026,2,46,61900,6.48,101.7,59.9281,0.0
2026000107,경기광주역 롯데캐슬 시그니처 1단지,41,경기,2026-04-17,2026,2,39,88200,2.32,101.7,84.9099,0.0
2026000107,경기광주역 롯데캐슬 시그니처 1단지,41,경기,2026-04-17,2026,2,53,87200,13.0,101.7,84.8671,0.0
2026000104,도안자이 센텀리체 1단지,30,대전,2026-04-10,2026,2,330,77620,2.08,101.7,84.0,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,60,215010,40.5,103.2,59.9116,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,5,218990,42.4,103.2,59.8054,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,16,220880,37.31,103.2,59.9537,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,28,258510,21.36,103.2,84.9634,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,40,251350,18.4,103.2,84.9995,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,10,258320,14.1,103.2,84.9712,0.0
2026000094,라클라체자이드파인,11,서울,2026-04-03,2026,2,21,301310,6.14,103.2,106.9502,0.0
2026000093,더샵 안동더퍼스트,47,경북,2026-04-09,2026,2,35,41860,6.47,101.7,70.9692,0.0
2026000093,더샵 안동더퍼스트,47,경북,2026-04-09,2026,2,65,49810,2.75,101.7,84.9785,0.0
2026000093,더샵 안동더퍼스트,47,경북,2026-04-09,2026,2,75,48340,10.49,101.7,84.9702,0.0
2026000093,더샵 안동더퍼스트,47,경북,2026-04-09,2026,2,17,48550,12.76,101.7,84.9571,0.0
2026000087,청주 푸르지오 씨엘리체,43,충북,2026-04-10,2026,2,246,52100,16.71,101.7,84.9904,0.0
2026000087,청주 푸르지오 씨엘리체,43,충북,2026-04-10,2026,2,85,51000,3.04,101.7,84.9263,0.0
2026000087,청주 푸르지오 씨엘리체,43,충북,2026-04-10,2026,2,86,51600,2.83,101.7,84.9403,0.0
2026000086,업성 푸르지오 레이크시티,44,충남,2026-04-03,2026,2,85,60990,12.75,101.7,84.9631,0.0
2026000086,업성 푸르지오 레이크시티,44,충남,2026-04-03,2026,2,36,61870,9.94,101.7,84.9637,0.0
2026000085,힐스테이트 평거 센트럴,48,경남,2026-04-10,2026,2,48,66000,27.23,101.7,84.3746,0.0
2026000085,힐스테이트 평거 센트럴,48,경남,2026-04-10,2026,2,12,66600,118.0,101.7,84.9824,0.0
2026000082,골드클래스 시그니처,52,전북,2026-04-10,2026,2,12,19432,3.0,101.7,39.917,0.0
2026000082,골드클래스 시그니처,52,전북,2026-04-10,2026,2,11,19695,3.25,101.7,39.917,0.0
2026000082,골드클래스 시그니처,52,전북,2026-04-10,2026,2,60,37840,20.82,101.7,59.9263,0.0
2026000082,골드클래스 시그니처,52,전북,2026-04-10,2026,2,16,54670,72.56,101.7,84.9899,0.0
2026000082,골드클래스 시그니처,52,전북,2026-04-10,2026,2,36,55301,61.08,101.7,84.9902,0.0
2026000082,골드클래스 시그니처,52,전북,2026-04-10,2026,2,11,53572,29.55,101.7,84.9732,0.0
2026000075,창원자이 더 스카이,48,경남,2026-03-20,2026,1,113,93610,10.04,101.7,84.9951,0.0
2026000075,창원자이 더 스카이,48,경남,2026-03-20,2026,1,42,89940,1.76,101.7,84.9016,0.0
2026000075,창원자이 더 스카이,48,경남,2026-03-20,2026,1,43,91450,4.53,101.7,84.9771,0.0
2026000075,창원자이 더 스카이,48,경남,2026-03-20,2026,1,22,91220,2.37,101.7,84.8846,0.0
2026000074,엄궁역 트라비스 하늘채,26,부산,2026-03-27,2026,1,3,61630,1.83,101.7,74.9802,0.0
2026000073,풍무역세권 수자인 그라센트 2차,41,경기,2026-04-03,2026,2,178,71150,127.0,101.7,84.9939,0.0
2026000071,르네오션 고성 퍼스트뷰,51,강원,2026-04-03,2026,2,17,48300,28.0,101.7,84.98,0.0
2026000071,르네오션 고성 퍼스트뷰,51,강원,2026-04-03,2026,2,70,48300,127.0,101.7,84.98,0.0
2026000071,르네오션 고성 퍼스트뷰,51,강원,2026-04-03,2026,2,9,47600,13.0,101.7,84.98,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,54140,3.5,101.7,40.58,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,55750,8.0,101.7,42.66,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,5,56990,1.0,101.7,43.6,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,3,57850,9.0,101.7,44.33,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,3,62550,19.0,101.7,50.04,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,82370,5.0,101.7,61.14,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,82350,10.0,101.7,65.0,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,83910,4.0,101.7,66.28,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,84150,2.0,101.7,66.49,0.0
2026000070,힐스테이트 안양펠루스,41,경기,2026-03-27,2026,1,2,86350,2.67,101.7,68.39,0.0
2026000069,야목역 서희스타힐스 그랜드힐,41,경기,2026-04-06,2026,2,2,41700,4.0,101.7,59.9649,0.0
2026000069,야목역 서희스타힐스 그랜드힐,41,경기,2026-04-06,2026,2,2,42500,3.0,101.7,59.9747,0.0
2026000065,검단호수공원역 파라곤(AA36BL),28,인천,2026-03-27,2026,1,107,64500,56.87,101.7,84.7722,57.0
2026000065,검단호수공원역 파라곤(AA36BL),28,인천,2026-03-27,2026,1,97,64400,67.92,101.7,84.7572,59.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,8,124000,24.0,103.2,51.9981,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,16,125000,30.94,103.2,51.9931,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,34,123000,25.47,103.2,51.9927,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,20,125000,23.4,103.2,51.9909,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,8,124000,7.25,103.2,51.9953,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,16,145000,41.44,103.2,59.9973,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,54,145000,50.5,103.2,59.9945,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,15,146000,29.27,103.2,59.9903,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,14,145000,21.5,103.2,59.9987,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,7,168000,14.14,103.2,74.9939,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,12,168000,14.75,103.2,74.9944,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,11,166000,11.91,103.2,74.992,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,1,167000,20.0,103.2,74.9992,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,1,167000,16.0,103.2,74.9992,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,9,186000,53.22,103.2,84.9993,0.0
2026000064,더샵 신길센트럴시티,11,서울,2026-03-20,2026,1,1,188000,102.0,103.2,84.9977,0.0
2026000063,오션포레베네스트하우스(미단시티 공동8BL),28,인천,2026-03-18,2026,1,2,44200,3.0,101.7,84.9673,52.0
2026000063,오션포레베네스트하우스(미단시티 공동8BL),28,인천,2026-03-18,2026,1,6,48500,45.0,101.7,84.9673,52.0
2026000062,중앙하이츠 갈산역 센트럴,28,인천,2026-03-27,2026,1,21,51150,5.0,101.7,59.7864,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,5,142640,622.8,103.2,44.0,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,2,144160,342.5,103.2,44.8507,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,2,146220,329.0,103.2,45.0,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,3,148860,416.33,103.2,45.9415,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,3,204610,939.67,103.2,59.5839,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,15,200550,1180.87,103.2,59.3427,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,4,275650,769.25,103.2,84.9499,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,1,316860,160.0,103.2,97.5311,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,2,309870,174.5,103.2,97.6619,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,1,347090,106.0,103.2,113.9162,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,3,358790,101.33,103.2,113.4788,0.0
2026000058,오티에르 반포,11,서울,2026-03-31,2026,1,2,366890,153.0,103.2,115.9969,0.0
2026000055,의정부역 센트럴 아이파크,41,경기,2026-03-26,2026,1,37,73700,1.19,101.7,74.6029,0.0
2026000055,의정부역 센트럴 아이파크,41,경기,2026-03-26,2026,1,74,82600,1.04,101.7,84.8422,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,62,43200,2.97,101.7,59.9941,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,17,42100,10.0,101.7,59.9843,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,436,55900,5.38,101.7,84.9905,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,152,55900,19.0,101.7,84.9923,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,33,55200,2.63,101.7,84.9921,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,33,56100,1.11,101.7,84.9921,0.0
2026000051,아산탕정자이 메트로시티(A3BL),44,충남,2026-03-20,2026,1,16,55900,1.11,101.7,84.9409,0.0
2026000049,"옥정중앙역 대방 디에트르(중상1, 복합1BL)",41,경기,2026-04-09,2026,2,362,61597,6.39,101.7,84.7277,32.0
2026000048,이촌 르엘,11,서울,2026-03-30,2026,1,19,272900,254.05,103.2,100.93,0.0
2026000048,이촌 르엘,11,서울,2026-03-30,2026,1,20,285800,181.85,103.2,106.1,0.0
2026000048,이촌 르엘,11,서울,2026-03-30,2026,1,12,313900,36.83,103.2,117.07,0.0
2026000048,이촌 르엘,11,서울,2026-03-30,2026,1,11,324500,50.45,103.2,118.03,0.0
2026000048,이촌 르엘,11,서울,2026-03-30,2026,1,16,330400,66.69,103.2,122.88,0.0
2026000047,범어역 파크드림 디아르,27,대구,2026-03-27,2026,1,12,83210,42.75,101.7,73.1594,0.0
2026000047,범어역 파크드림 디아르,27,대구,2026-03-27,2026,1,6,84490,78.33,101.7,74.8544,0.0
2026000047,범어역 파크드림 디아르,27,대구,2026-03-27,2026,1,3,97350,339.0,101.7,84.9453,0.0
2026000044,용인 플랫폼시티 라온프라이빗 아르디에,41,경기,2026-03-13,2026,1,36,79800,18.0,101.7,84.6802,0.0
2026000044,용인 플랫폼시티 라온프라이빗 아르디에,41,경기,2026-03-13,2026,1,18,82800,10.67,101.7,84.6968,0.0
2026000044,용인 플랫폼시티 라온프라이빗 아르디에,41,경기,2026-03-13,2026,1,8,78800,1.1,101.7,84.6402,0.0
2026000043,부천역 에피트 어바닉,41,경기,2026-03-06,2026,1,11,44110,1.27,101.7,52.1088,0.0
2026000043,부천역 에피트 어바닉,41,경기,2026-03-06,2026,1,11,47495,18.0,101.7,55.0641,0.0
2026000043,부천역 에피트 어바닉,41,경기,2026-03-06,2026,1,11,55024,7.0,101.7,64.5397,0.0
2026000043,부천역 에피트 어바닉,41,경기,2026-03-06,2026,1,9,55332,5.0,101.7,64.2641,0.0
2026000043,부천역 에피트 어바닉,41,경기,2026-03-06,2026,1,1,57219,9.0,101.7,67.084,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,7,90200,140.14,103.2,44.84,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,5,142900,228.8,103.2,59.53,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,17,168800,15.71,103.2,76.21,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,39,184800,16.64,103.2,84.53,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,33,182000,6.09,103.2,84.32,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,6,180200,10.5,103.2,84.1,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,6,182000,9.5,103.2,84.33,0.0
2026000039,래미안 엘라비네,11,서울,2026-03-06,2026,1,24,223700,2.67,103.2,115.22,0.0
2026000038,상주자이르네,47,경북,2026-03-09,2026,1,30,45520,21.0,101.7,84.9851,0.0
2026000036,e편한세상 여수 글렌츠,46,전남,2026-03-06,2026,1,8,41993,1.18,101.7,59.8613,0.0
2026000036,e편한세상 여수 글렌츠,46,전남,2026-03-06,2026,1,13,58867,1.3,101.7,84.9516,0.0
2026000030,힐스테이트 오산 더퍼스트(조합원 자격상실 및 제명세대)(2회차),41,경기,2026-02-19,2026,1,3,37655,2.0,101.7,59.9944,0.0
2026000030,힐스테이트 오산 더퍼스트(조합원 자격상실 및 제명세대)(2회차),41,경기,2026-02-19,2026,1,4,39900,11.0,101.7,64.9972,0.0
2026000030,힐스테이트 오산 더퍼스트(조합원 자격상실 및 제명세대)(2회차),41,경기,2026-02-19,2026,1,2,52684,11.0,101.7,84.9773,0.0
2026000028,해링턴플레이스 노원 센트럴,11,서울,2026-02-20,2026,1,11,87000,8.64,103.2,59.7419,0.0
2026000028,해링턴플레이스 노원 센트럴,11,서울,2026-02-20,2026,1,12,87000,3.42,103.2,59.6793,0.0
2026000028,해링턴플레이스 노원 센트럴,11,서울,2026-02-20,2026,1,6,87000,4.0,103.2,59.6793,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,8,88500,145.75,103.2,44.98,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,1,130039,896.0,103.2,59.97,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,5,124982,130.4,103.2,59.99,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,8,126491,142.38,103.2,59.99,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,15,150760,52.47,103.2,74.99,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,8,147265,29.5,103.2,74.99,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,15,179888,43.33,103.2,84.99,0.0
2026000023,더샵 프리엘라,11,서울,2026-03-12,2026,1,3,176639,32.0,103.2,84.98,0.0
2026000020,금정산 하늘채 루미엘,26,부산,2026-02-13,2026,1,1,67460,3.0,101.7,59.3377,0.0
2026000019,구리역 하이니티 리버파크,41,경기,2026-02-11,2026,1,64,81270,39.0,101.7,44.3798,0.0
2026000019,구리역 하이니티 리버파크,41,경기,2026-02-11,2026,1,163,101360,1.38,101.7,59.9913,0.0
2026000019,구리역 하이니티 리버파크,41,경기,2026-02-11,2026,1,8,124140,2.0,101.7,77.9949,0.0
2026000019,구리역 하이니티 리버파크,41,경기,2026-02-11,2026,1,82,135070,2.59,101.7,84.9908,0.0
2026000017,쌍용 더 플래티넘 온수역,41,경기,2026-02-13,2026,1,46,89150,3.98,101.7,59.9563,0.0
2026000017,쌍용 더 플래티넘 온수역,41,경기,2026-02-13,2026,1,59,86830,3.0,101.7,59.8585,0.0
2026000017,쌍용 더 플래티넘 온수역,41,경기,2026-02-13,2026,1,4,113760,8.0,101.7,84.9174,0.0
2026000015,천안 아이파크 시티 6단지,44,충남,2026-02-20,2026,1,102,58940,3.42,101.7,84.8786,0.0
2026000015,천안 아이파크 시티 6단지,44,충남,2026-02-20,2026,1,130,60660,40.75,101.7,84.9587,0.0
2026000014,천안 아이파크 시티 5단지,44,충남,2026-02-20,2026,1,143,59160,3.53,101.7,84.8786,0.0
2026000014,천안 아이파크 시티 5단지,44,충남,2026-02-20,2026,1,52,60840,4.76,101.7,84.9323,0.0
2026000014,천안 아이파크 시티 5단지,44,충남,2026-02-20,2026,1,25,60030,48.76,101.7,84.9587,0.0
2026000012,경성대부경대역 비스타동원 더 프리미엄,26,부산,2026-03-27,2026,1,2,96600,5.0,101.7,84.974,0.0
2026000010,두산위브 더센트럴 부평(조합원 취소분),28,인천,2026-01-30,2026,1,1,49670,9.0,101.7,52.185,0.0
2026000010,두산위브 더센트럴 부평(조합원 취소분),28,인천,2026-01-30,2026,1,8,60890,1.63,101.7,63.8777,0.0
2026000010,두산위브 더센트럴 부평(조합원 취소분),28,인천,2026-01-30,2026,1,1,62050,6.0,101.7,69.7776,0.0
2026000010,두산위브 더센트럴 부평(조합원 취소분),28,인천,2026-01-30,2026,1,2,69980,5.0,101.7,74.9952,0.0
2026000010,두산위브 더센트럴 부평(조합원 취소분),28,인천,2026-01-30,2026,1,4,76100,4.25,101.7,84.955,0.0
2026000010,두산위브 더센트럴 부평(조합원 취소분),28,인천,2026-01-30,2026,1,5,76580,4.0,101.7,84.8815,0.0
2026000002,e편한세상 센텀 하이베뉴,26,부산,2026-01-30,2026,1,74,61801,1.07,101.7,59.9884,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,45,124300,66.16,103.2,59.8557,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,34,120100,44.88,103.2,59.9967,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,5,133100,26.0,103.2,74.8333,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,5,133000,19.2,103.2,74.8428,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,1,126300,33.0,103.2,74.6908,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,5,137900,23.2,103.2,75.5884,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,5,137800,29.6,103.2,75.5884,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,1,129000,29.0,103.2,75.4474,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,10,152500,55.6,103.2,84.9774,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,10,152400,35.7,103.2,84.9767,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,6,140700,16.5,103.2,84.9767,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,8,156500,25.38,103.2,84.9736,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,7,156400,31.57,103.2,84.9729,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,2,140300,10.0,103.2,84.9729,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,2,154600,23.0,103.2,84.9139,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,2,144200,15.5,103.2,84.9139,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,2,139700,16.5,103.2,84.9139,0.0
2025000660,드파인 연희,11,서울,2026-01-09,2026,1,1,235900,34.0,103.2,115.9277,0.0
2025000657,평택화양 서희스타힐스 센트럴파크(조합원 취소분),41,경기,2026-01-23,2026,1,2,34200,8.0,101.7,59.9927,0.0
2025000657,평택화양 서희스타힐스 센트럴파크(조합원 취소분),41,경기,2026-01-23,2026,1,6,45200,1.11,101.7,84.6048,0.0
2025000652,안양역 센트럴 아이파크 수자인,41,경기,2026-01-23,2026,1,6,55040,1.17,101.7,39.2437,0.0
2025000652,안양역 센트럴 아이파크 수자인,41,경기,2026-01-23,2026,1,138,65420,1.14,101.7,43.2386,0.0
2025000652,안양역 센트럴 아이파크 수자인,41,경기,2026-01-23,2026,1,21,65980,79.0,101.7,43.0681,0.0
2025000652,안양역 센트럴 아이파크 수자인,41,경기,2026-01-23,2026,1,3,94970,20.0,101.7,59.9208,0.0
2025000652,안양역 센트럴 아이파크 수자인,41,경기,2026-01-23,2026,1,16,94240,11.06,101.7,59.8628,0.0
2025000652,안양역 센트럴 아이파크 수자인,41,경기,2026-01-23,2026,1,1,126070,41.0,101.7,84.3197,0.0
2025000650,힐스테이트 물금센트럴,48,경남,2025-12-31,2025,4,32,54900,1.11,101.7,84.8935,0.0
2025000640,강릉역 경남아너스빌 더 센트로(조합원 취소분),51,강원,2025-12-26,2025,4,3,42415,1.33,101.7,59.6657,0.0
2025000639,서귀포시 서홍동 형남아파트6차,50,제주,2026-01-16,2026,1,4,50800,3.0,101.7,84.8387,0.0
2025000639,서귀포시 서홍동 형남아파트6차,50,제주,2026-01-16,2026,1,4,51300,4.0,101.7,84.8387,0.0
2025000629,동래 푸르지오 에듀포레,26,부산,2025-12-19,2025,4,8,70390,2.53,101.7,74.5107,0.0
2025000629,동래 푸르지오 에듀포레,26,부산,2025-12-19,2025,4,5,72280,1.07,101.7,76.9205,0.0
2025000628,북오산자이 리버블시티,41,경기,2026-01-09,2026,1,88,48170,42.0,101.7,59.9984,0.0
2025000622,수지자이 에디시온,41,경기,2025-12-19,2025,4,32,151300,68.0,101.7,84.9671,0.0
2025000616,둔산 자이 아이파크(보류지),30,대전,2025-12-19,2025,4,18,82180,178.28,101.7,84.99,0.0
2025000615,둔산 자이 아이파크,30,대전,2025-12-12,2025,4,12,67800,940.83,101.7,84.99,0.0
2025000610,태화강 센트럴 아이파크,31,울산,2025-12-19,2025,4,192,81500,3.77,101.7,84.9714,0.0
2025000610,태화강 센트럴 아이파크,31,울산,2025-12-19,2025,4,123,81200,2.51,101.7,84.9447,0.0
2025000606,힐스테이트 선암호수공원 2단지,31,울산,2025-12-19,2025,4,47,92610,2.25,101.7,84.2012,0.0
2025000606,힐스테이트 선암호수공원 2단지,31,울산,2025-12-19,2025,4,32,93390,1.06,101.7,84.2325,0.0
2025000601,창원 센트럴 아이파크,48,경남,2025-11-28,2025,4,18,68530,643.67,101.7,59.604,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,2,149000,105.5,101.7,60.57,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,1,149200,80.0,101.7,60.94,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,1,164000,17.0,101.7,64.38,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,1,182200,8.0,101.7,71.59,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,1,188300,9.0,101.7,73.54,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,1,183300,10.0,101.7,73.59,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,22,199700,9.05,101.7,78.44,0.0
2025000595,더샵 분당센트로,41,경기,2025-12-31,2025,4,11,218000,14.0,101.7,84.08,0.0
2025000591,시흥거모 엘가 로제비앙,41,경기,2025-11-28,2025,4,44,45880,13.5,101.7,61.9953,35.0
2025000585,인천 검단신도시 AB13블록 호반써밋Ⅲ(본청약),28,인천,2025-11-24,2025,4,25,55810,143.42,101.7,84.9955,63.0
2025000585,인천 검단신도시 AB13블록 호반써밋Ⅲ(본청약),28,인천,2025-11-24,2025,4,59,56590,143.83,101.7,84.9697,63.0
2025000585,인천 검단신도시 AB13블록 호반써밋Ⅲ(본청약),28,인천,2025-11-24,2025,4,24,56190,86.5,101.7,84.9692,60.0
2025000585,인천 검단신도시 AB13블록 호반써밋Ⅲ(본청약),28,인천,2025-11-24,2025,4,20,54290,76.3,101.7,84.9328,54.0
2025000582,송도 한내들 센트럴리버,28,인천,2025-12-04,2025,4,4,125000,14.5,101.7,84.0,42.0
2025000581,이천 중리지구 B3블록 금성백조 예미지,41,경기,2025-12-12,2025,4,39,53800,1.48,101.7,84.997,0.0
2025000580,울산 호수공원 에일린의 뜰 2단지,31,울산,2025-11-21,2025,4,25,52400,43.52,101.7,59.9836,0.0
2025000580,울산 호수공원 에일린의 뜰 2단지,31,울산,2025-11-21,2025,4,23,69700,10.21,101.7,84.9688,0.0
2025000580,울산 호수공원 에일린의 뜰 2단지,31,울산,2025-11-21,2025,4,22,69700,1.63,101.7,84.8414,0.0
2025000580,울산 호수공원 에일린의 뜰 2단지,31,울산,2025-11-21,2025,4,13,68700,1.86,101.7,84.8705,0.0
2025000579,울산 호수공원 에일린의 뜰 1단지,31,울산,2025-11-21,2025,4,73,69200,16.68,101.7,84.9279,0.0
2025000579,울산 호수공원 에일린의 뜰 1단지,31,울산,2025-11-21,2025,4,15,69200,3.52,101.7,84.8705,0.0
2025000579,울산 호수공원 에일린의 뜰 1단지,31,울산,2025-11-21,2025,4,11,69200,14.0,101.7,84.8152,0.0
2025000572,포레나더샵 인천시청역,28,인천,2026-01-30,2026,1,23,50440,2.96,101.7,49.9664,0.0
2025000572,포레나더샵 인천시청역,28,인천,2026-01-30,2026,1,174,66560,2.03,101.7,59.9954,0.0
2025000572,포레나더샵 인천시청역,28,인천,2026-01-30,2026,1,140,66440,2.46,101.7,59.98,0.0
2025000566,역삼센트럴자이,11,서울,2025-12-05,2025,4,6,201200,1692.33,103.2,59.98,0.0
2025000566,역삼센트럴자이,11,서울,2025-12-05,2025,4,19,281300,467.53,103.2,84.97,0.0
2025000566,역삼센트럴자이,11,서울,2025-12-05,2025,4,6,269700,115.5,103.2,84.96,0.0
2025000566,역삼센트럴자이,11,서울,2025-12-05,2025,4,6,275000,141.0,103.2,84.98,0.0
