apartment_id,apartment_name,region_name,area_m2,cutoff_score
2020000007,학성동 동남하이빌아파트,울산,84.2405,11.0
2020000007,학성동 동남하이빌아파트,울산,84.8313,0.0
2020000009,의왕 오전 동아루미체,경기,74.89,0.0
2020000009,의왕 오전 동아루미체,경기,74.91,0.0
2020000010,양주옥정유림노르웨이숲,경기,72.3007,10.0
2020000010,양주옥정유림노르웨이숲,경기,75.9964,8.0
2020000010,양주옥정유림노르웨이숲,경기,84.9903,9.0
2020000010,양주옥정유림노르웨이숲,경기,84.9994,8.0
2020000028,대연 삼정그린코아 더 베스트,부산,59.9842,0.0
2020000028,대연 삼정그린코아 더 베스트,부산,71.3132,0.0
2020000040,매교역 푸르지오 SK VIEW(수원),경기,59.78,0.0
2020000040,매교역 푸르지오 SK VIEW(수원),경기,59.88,0.0
2020000040,매교역 푸르지오 SK VIEW(수원),경기,59.94,0.0
2020000040,매교역 푸르지오 SK VIEW(수원),경기,74.69,0.0
2020000040,매교역 푸르지오 SK VIEW(수원),경기,74.94,0.0
2020000040,매교역 푸르지오 SK VIEW(수원),경기,84.97,0.0
2020000041,두호 SK VIEW 푸르지오 1단지,경북,74.99,0.0
2020000041,두호 SK VIEW 푸르지오 1단지,경북,84.99,0.0
2020000046,e편한세상 금산 센터하임,충남,75.9665,8.0
2020000046,e편한세상 금산 센터하임,충남,75.9943,9.0
2020000046,e편한세상 금산 센터하임,충남,84.8668,0.0
2020000046,e편한세상 금산 센터하임,충남,84.9416,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,49.2536,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,54.7214,13.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.3095,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.4219,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.6932,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.7679,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.9269,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.9511,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.9754,0.0
2020000047,서면 스위트엠 골드에비뉴,부산,59.9769,0.0
2020000057,두호 SK VIEW 푸르지오 2단지,경북,74.99,0.0
2020000057,두호 SK VIEW 푸르지오 2단지,경북,84.99,0.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,101.7047,54.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,101.7512,51.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,101.9311,56.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,130.5433,47.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,145.8703,69.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,172.5351,0.0
2020000060,위례신도시 A3-10BL 중흥S-클래스,경기,236.9647,21.0
2020000076,서귀포 동홍동 센트레빌,제주,59.8882,16.0
2020000076,서귀포 동홍동 센트레빌,제주,78.9617,0.0
2020000076,서귀포 동홍동 센트레빌,제주,84.9196,19.0
2020000076,서귀포 동홍동 센트레빌,제주,84.9757,0.0
2020000086,구월 뷰그리안,인천,56.3108,0.0
2020000087,인천 검단신도시 AB3-1블록 대성베르힐,인천,84.4003,37.0
2020000087,인천 검단신도시 AB3-1블록 대성베르힐,인천,84.9376,37.0
2020000101,과천제이드자이,경기,59.99,0.0
2020000123,청라힐스자이,대구,59.8861,0.0
2020000123,청라힐스자이,대구,75.3303,0.0
2020000123,청라힐스자이,대구,84.8634,0.0
2020000123,청라힐스자이,대구,84.8688,0.0
2020000123,청라힐스자이,대구,84.9892,0.0
2020000192,승윤 노블리안 아파트,경기,49.407,0.0
2020000192,승윤 노블리안 아파트,경기,49.614,0.0
2020000192,승윤 노블리안 아파트,경기,52.827,0.0
2020000192,승윤 노블리안 아파트,경기,53.005,18.0
2020000192,승윤 노블리안 아파트,경기,54.31,0.0
2020000192,승윤 노블리안 아파트,경기,56.037,0.0
2020000194,포레나 부산 덕천,부산,59.9972,0.0
2020000194,포레나 부산 덕천,부산,74.5539,0.0
2020000194,포레나 부산 덕천,부산,74.7172,0.0
2020000202,천안 청당 서희스타힐스,충남,59.5163,0.0
2020000202,천안 청당 서희스타힐스,충남,59.974,22.0
2020000202,천안 청당 서희스타힐스,충남,74.7619,0.0
2020000202,천안 청당 서희스타힐스,충남,74.9788,0.0
2020000202,천안 청당 서희스타힐스,충남,84.9984,0.0
2020000214,쌍용 더 플래티넘 오목천역,경기,39.99,0.0
2020000214,쌍용 더 플래티넘 오목천역,경기,59.98,0.0
2020000214,쌍용 더 플래티넘 오목천역,경기,59.99,0.0
2020000214,쌍용 더 플래티넘 오목천역,경기,74.96,0.0
2020000214,쌍용 더 플래티넘 오목천역,경기,84.95,0.0
2020000214,쌍용 더 플래티넘 오목천역,경기,84.96,0.0
2020000227,영광 금호어울림 리더스,전남,84.8927,0.0
2020000238,봉덕2차 화성파크드림,대구,59.9878,0.0
2020000238,봉덕2차 화성파크드림,대구,74.9481,0.0
2020000238,봉덕2차 화성파크드림,대구,84.9567,0.0
2020000238,봉덕2차 화성파크드림,대구,84.9762,0.0
2020000247,쌍용 더 플래티넘 해운대,부산,84.703,0.0
2020000247,쌍용 더 플래티넘 해운대,부산,84.835,0.0
2020000247,쌍용 더 플래티넘 해운대,부산,84.8883,0.0
2020000260,송추 북한산 경남아너스빌,경기,73.4387,0.0
2020000276,힐스테이트 송도 더스카이,인천,84.8787,68.0
2020000276,힐스테이트 송도 더스카이,인천,84.8957,69.0
2020000277,인천검단신도시3차 노블랜드 리버파크,인천,59.9368,54.0
2020000277,인천검단신도시3차 노블랜드 리버파크,인천,59.9834,51.0
2020000277,인천검단신도시3차 노블랜드 리버파크,인천,59.9971,47.0
2020000277,인천검단신도시3차 노블랜드 리버파크,인천,84.9815,58.0
2020000277,인천검단신도시3차 노블랜드 리버파크,인천,84.99,53.0
2020000277,인천검단신도시3차 노블랜드 리버파크,인천,84.9968,49.0
2020000286,힐스테이트 부평,인천,46.98,0.0
2020000286,힐스테이트 부평,인천,59.98,0.0
2020000286,힐스테이트 부평,인천,59.99,0.0
2020000286,힐스테이트 부평,인천,75.95,0.0
2020000286,힐스테이트 부평,인천,84.99,0.0
2020000292,한양수자인 디에스티지,전남,79.9322,0.0
2020000292,한양수자인 디에스티지,전남,79.9473,0.0
2020000292,한양수자인 디에스티지,전남,84.9537,0.0
2020000292,한양수자인 디에스티지,전남,84.9897,0.0
2020000292,한양수자인 디에스티지,전남,84.9977,0.0
2020000295,영통자이,경기,59.9614,0.0
2020000295,영통자이,경기,59.9826,0.0
2020000295,영통자이,경기,75.2839,0.0
2020000298,시흥장현 영무예다음,경기,84.1316,58.0
2020000298,시흥장현 영무예다음,경기,84.3832,63.0
2020000298,시흥장현 영무예다음,경기,84.3852,58.0
2020000300,반월당역 서한포레스트,대구,69.9124,0.0
2020000300,반월당역 서한포레스트,대구,78.2488,0.0
2020000300,반월당역 서한포레스트,대구,84.9504,0.0
2020000300,반월당역 서한포레스트,대구,84.9779,0.0
2020000306,부평역 한라비발디 트레비앙,인천,39.886,0.0
2020000306,부평역 한라비발디 트레비앙,인천,59.825,0.0
2020000306,부평역 한라비발디 트레비앙,인천,59.884,0.0
2020000306,부평역 한라비발디 트레비앙,인천,84.447,0.0
2020000306,부평역 한라비발디 트레비앙,인천,84.866,0.0
2020000306,부평역 한라비발디 트레비앙,인천,84.871,0.0
2020000307,순천금호어울림더파크2차,전남,84.8361,0.0
2020000307,순천금호어울림더파크2차,전남,84.9578,0.0
2020000307,순천금호어울림더파크2차,전남,84.9896,0.0
2020000307,순천금호어울림더파크2차,전남,84.996,0.0
2020000308,탑동 힐데스하임,충북,84.847,0.0
2020000309,신기동 대광로제비앙 센텀29,전남,84.9087,0.0
2020000309,신기동 대광로제비앙 센텀29,전남,84.9131,0.0
2020000309,신기동 대광로제비앙 센텀29,전남,84.9643,0.0
2020000311,안산 푸르지오 브리파크,경기,49.7492,0.0
2020000311,안산 푸르지오 브리파크,경기,59.7615,0.0
2020000311,안산 푸르지오 브리파크,경기,72.7611,0.0
2020000311,안산 푸르지오 브리파크,경기,84.6097,0.0
2020000312,르엘 신반포,서울,54.9891,0.0
2020000312,르엘 신반포,서울,59.8852,0.0
2020000312,르엘 신반포,서울,84.1269,0.0
2020000312,르엘 신반포,서울,84.3798,0.0
2020000312,르엘 신반포,서울,100.9605,0.0
2020000313,사상 중흥S클래스 그랜드 센트럴,부산,59.9491,0.0
2020000313,사상 중흥S클래스 그랜드 센트럴,부산,74.9653,0.0
2020000313,사상 중흥S클래스 그랜드 센트럴,부산,79.8564,0.0
2020000313,사상 중흥S클래스 그랜드 센트럴,부산,84.9621,0.0
2020000331,뉴센트럴 두산위브더제니스,대구,84.9874,0.0
2020000331,뉴센트럴 두산위브더제니스,대구,84.9939,0.0
2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,경기,75.0605,28.0
2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,경기,75.1911,46.0
2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,경기,75.1931,33.0
2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,경기,84.8533,43.0
2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,경기,84.9532,25.0
2020000332,양주회천신도시 노블랜드 A16블록 센트럴 시티,경기,84.9834,32.0
2020000333,부천 원종 길성그랑프리텔,경기,55.323,16.0
2020000333,부천 원종 길성그랑프리텔,경기,55.4369,0.0
2020000333,부천 원종 길성그랑프리텔,경기,55.45,0.0
2020000333,부천 원종 길성그랑프리텔,경기,55.7201,0.0
2020000333,부천 원종 길성그랑프리텔,경기,69.5993,23.0
2020000333,부천 원종 길성그랑프리텔,경기,71.8196,0.0
2020000334,힐스테이트 도원 센트럴,대구,84.97,0.0
2020000334,힐스테이트 도원 센트럴,대구,84.98,0.0
2020000334,힐스테이트 도원 센트럴,대구,84.99,0.0
2020000337,전주 우아한시티,전북,59.985,0.0
2020000337,전주 우아한시티,전북,74.986,0.0
2020000337,전주 우아한시티,전북,74.993,0.0
2020000337,전주 우아한시티,전북,84.94,0.0
2020000337,전주 우아한시티,전북,84.99,0.0
2020000337,전주 우아한시티,전북,84.991,0.0
2020000338,등촌역 한울에이치밸리움,서울,21.54,0.0
2020000338,등촌역 한울에이치밸리움,서울,24.08,0.0
2020000338,등촌역 한울에이치밸리움,서울,24.94,0.0
2020000338,등촌역 한울에이치밸리움,서울,28.42,0.0
2020000340,인천 검단신도시 우미린 에코뷰,인천,59.8221,48.0
2020000340,인천 검단신도시 우미린 에코뷰,인천,59.8229,52.0
2020000340,인천 검단신도시 우미린 에코뷰,인천,59.9034,46.0
2020000340,인천 검단신도시 우미린 에코뷰,인천,84.6257,50.0
2020000340,인천 검단신도시 우미린 에코뷰,인천,84.8707,59.0
2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,인천,74.585,27.0
2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,인천,74.715,24.0
2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,인천,84.5781,48.0
2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,인천,84.8631,37.0
2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,인천,84.8753,29.0
2020000347,인천 영종국제도시 A47BL 호반써밋 스카이센트럴,인천,84.9786,33.0
2020000368,쌍용 더 플래티넘 범어,대구,84.4614,0.0
2020000368,쌍용 더 플래티넘 범어,대구,84.539,0.0
2020000404,충장 로머스파크 헤리티지 주상복합 아파트,광주,84.8381,0.0
2020000411,더샵 광교산퍼스트파크,경기,36.63,0.0
2020000411,더샵 광교산퍼스트파크,경기,59.74,0.0
2020000411,더샵 광교산퍼스트파크,경기,59.99,0.0
2020000411,더샵 광교산퍼스트파크,경기,71.29,0.0
2020000411,더샵 광교산퍼스트파크,경기,71.45,0.0
2020000411,더샵 광교산퍼스트파크,경기,71.5,0.0
2020000411,더샵 광교산퍼스트파크,경기,84.98,0.0
2020000411,더샵 광교산퍼스트파크,경기,84.99,0.0
2020000412,동래효산벨뷰,부산,64.8837,0.0
2020000412,동래효산벨뷰,부산,67.7565,0.0
2020000412,동래효산벨뷰,부산,68.0083,0.0
2020000416,호반써밋 목동,서울,59.9182,0.0
2020000416,호반써밋 목동,서울,59.9488,0.0
2020000416,호반써밋 목동,서울,84.9224,0.0
2020000416,호반써밋 목동,서울,84.9705,0.0
2020000416,호반써밋 목동,서울,84.9735,0.0
2020000416,호반써밋 목동,서울,84.9828,0.0
2020000428,대구 월배 라온프라이빗 디엘,대구,84.9558,0.0
2020000428,대구 월배 라온프라이빗 디엘,대구,84.9612,0.0
2020000429,시화MTV 공동2블록 더 퍼스트 시흥,경기,59.9117,47.0
2020000429,시화MTV 공동2블록 더 퍼스트 시흥,경기,59.9351,32.0
2020000429,시화MTV 공동2블록 더 퍼스트 시흥,경기,59.9407,47.0
2020000429,시화MTV 공동2블록 더 퍼스트 시흥,경기,84.8821,45.0
2020000429,시화MTV 공동2블록 더 퍼스트 시흥,경기,84.9959,53.0
2020000434,힐스테이트 동인센트럴,대구,84.0812,0.0
2020000434,힐스테이트 동인센트럴,대구,84.2739,0.0
2020000434,힐스테이트 동인센트럴,대구,84.563,0.0
2020000434,힐스테이트 동인센트럴,대구,84.6178,0.0
2020000442,유성둔곡지구 서한이다음(1단지),대전,59.6595,0.0
2020000442,유성둔곡지구 서한이다음(1단지),대전,59.9696,0.0
2020000443,유성둔곡지구 서한이다음(2단지),대전,78.9402,0.0
2020000443,유성둔곡지구 서한이다음(2단지),대전,84.9648,0.0
2020000446,의정부역 진산엔월드메르디앙,경기,67.73,0.0
2020000446,의정부역 진산엔월드메르디앙,경기,68.182,0.0
2020000446,의정부역 진산엔월드메르디앙,경기,77.163,0.0
2020000446,의정부역 진산엔월드메르디앙,경기,77.19,21.0
2020000468,고양덕은 DMC리버파크자이(A4BL),경기,84.9948,0.0
2020000468,고양덕은 DMC리버파크자이(A4BL),경기,84.9961,0.0
2020000468,고양덕은 DMC리버파크자이(A4BL),경기,99.9962,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,59.6604,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,59.6989,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,59.7711,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,84.0947,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,84.1596,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,84.2059,0.0
2020000469,계룡 푸르지오 더 퍼스트,충남,84.2562,0.0
2020000471,가양동 고운하이플러스,대전,53.895,0.0
2020000471,가양동 고운하이플러스,대전,59.592,0.0
2020000482,고양덕은 DMC리버포레자이(A7BL),경기,84.99,0.0
2020000482,고양덕은 DMC리버포레자이(A7BL),경기,84.9921,0.0
2020000482,고양덕은 DMC리버포레자이(A7BL),경기,84.9948,0.0
2020000482,고양덕은 DMC리버포레자이(A7BL),경기,84.9961,0.0
2020000484,의정부 롯데캐슬 골드포레,경기,39.77,15.0
2020000484,의정부 롯데캐슬 골드포레,경기,59.94,0.0
2020000484,의정부 롯데캐슬 골드포레,경기,59.99,0.0
2020000484,의정부 롯데캐슬 골드포레,경기,84.94,0.0
2020000484,의정부 롯데캐슬 골드포레,경기,84.95,0.0
2020000484,의정부 롯데캐슬 골드포레,경기,84.99,0.0
2020000503,우장산숲아이파크,서울,59.9877,0.0
2020000503,우장산숲아이파크,서울,59.9969,0.0
2020000503,우장산숲아이파크,서울,59.9983,0.0
2020000503,우장산숲아이파크,서울,74.9982,0.0
2020000503,우장산숲아이파크,서울,84.9771,0.0
2020000503,우장산숲아이파크,서울,84.9854,0.0
2020000503,우장산숲아이파크,서울,84.9932,0.0
2020000506,여수 신기 휴스티지 아파트,전남,84.1281,0.0
2020000506,여수 신기 휴스티지 아파트,전남,84.1605,0.0
2020000506,여수 신기 휴스티지 아파트,전남,84.6057,0.0
2020000509,안양호계 신원아침도시,경기,61.2805,0.0
2020000509,안양호계 신원아침도시,경기,61.5817,0.0
2020000509,안양호계 신원아침도시,경기,75.1884,0.0
2020000513,신동탄포레자이,경기,59.9801,0.0
2020000513,신동탄포레자이,경기,74.8111,0.0
2020000513,신동탄포레자이,경기,84.9777,0.0
2020000513,신동탄포레자이,경기,84.9781,0.0
2020000521,위례신도시 A3-2BL 우미린 2차,경기,90.4172,60.0
2020000521,위례신도시 A3-2BL 우미린 2차,경기,102.2443,53.0
2020000521,위례신도시 A3-2BL 우미린 2차,경기,102.47,54.0
2020000521,위례신도시 A3-2BL 우미린 2차,경기,119.3196,54.0
2020000523,DMC리버시티자이,경기,84.8288,0.0
2020000523,DMC리버시티자이,경기,84.9481,0.0
2020000523,DMC리버시티자이,경기,84.9585,0.0
2020000523,DMC리버시티자이,경기,84.9657,0.0
2020000523,DMC리버시티자이,경기,99.6734,0.0
2020000528,힐스테이트 대구역 오페라,대구,59.879,0.0
2020000528,힐스테이트 대구역 오페라,대구,84.3571,0.0
2020000528,힐스테이트 대구역 오페라,대구,84.8715,0.0
2020000529,청학 우성스마트시티 뷰,부산,78.1594,0.0
2020000541,홍도동 다우 갤러리휴리움,대전,49.7869,0.0
2020000541,홍도동 다우 갤러리휴리움,대전,59.9975,0.0
2020000541,홍도동 다우 갤러리휴리움,대전,74.8482,0.0
2020000542,양정 포레힐즈 스위첸,부산,59.9359,0.0
2020000542,양정 포레힐즈 스위첸,부산,59.9981,0.0
2020000542,양정 포레힐즈 스위첸,부산,73.8441,0.0
2020000542,양정 포레힐즈 스위첸,부산,73.964,0.0
2020000542,양정 포레힐즈 스위첸,부산,84.971,0.0
2020000542,양정 포레힐즈 스위첸,부산,84.9973,0.0
2020000545,영종국제도시 화성파크드림2차,인천,64.3367,23.0
2020000545,영종국제도시 화성파크드림2차,인천,73.6293,24.0
2020000545,영종국제도시 화성파크드림2차,인천,75.2689,36.0
2020000545,영종국제도시 화성파크드림2차,인천,84.9295,50.0
2020000545,영종국제도시 화성파크드림2차,인천,84.9979,57.0
2020000547,부평 중앙하이츠 프리미어,인천,59.8979,0.0
2020000547,부평 중앙하이츠 프리미어,인천,59.9654,0.0
2020000547,부평 중앙하이츠 프리미어,인천,74.8119,0.0
2020000547,부평 중앙하이츠 프리미어,인천,74.9508,0.0
2020000547,부평 중앙하이츠 프리미어,인천,84.7447,0.0
2020000547,부평 중앙하이츠 프리미어,인천,84.9232,0.0
2020000551,흑석리버파크자이,서울,59.64,0.0
2020000551,흑석리버파크자이,서울,59.76,0.0
2020000551,흑석리버파크자이,서울,59.93,0.0
2020000551,흑석리버파크자이,서울,59.98,0.0
2020000551,흑석리버파크자이,서울,84.94,0.0
2020000551,흑석리버파크자이,서울,84.96,0.0
2020000551,흑석리버파크자이,서울,84.99,0.0
2020000551,흑석리버파크자이,서울,120.43,0.0
2020000553,이안 동래 센트럴시티,부산,59.4482,0.0
2020000553,이안 동래 센트럴시티,부산,61.9454,0.0
2020000553,이안 동래 센트럴시티,부산,62.3714,0.0
2020000553,이안 동래 센트럴시티,부산,63.3071,0.0
2020000553,이안 동래 센트럴시티,부산,72.151,0.0
2020000554,양주 옥정신도시 제일풍경채 Lake City(A10-2BL),경기,74.6691,27.0
2020000554,양주 옥정신도시 제일풍경채 Lake City(A10-2BL),경기,84.4913,49.0
2020000554,양주 옥정신도시 제일풍경채 Lake City(A10-2BL),경기,84.8856,23.0
2020000554,양주 옥정신도시 제일풍경채 Lake City(A10-2BL),경기,84.903,47.0
2020000555,양주 옥정신도시 A-17(1)블록 대성베르힐,경기,72.5539,0.0
2020000555,양주 옥정신도시 A-17(1)블록 대성베르힐,경기,72.7798,0.0
2020000555,양주 옥정신도시 A-17(1)블록 대성베르힐,경기,84.5193,18.0
2020000555,양주 옥정신도시 A-17(1)블록 대성베르힐,경기,84.7373,16.0
2020000558,광명 푸르지오 센트베르,경기,36.9424,0.0
2020000558,광명 푸르지오 센트베르,경기,49.9055,0.0
2020000558,광명 푸르지오 센트베르,경기,59.3579,0.0
2020000558,광명 푸르지오 센트베르,경기,59.4654,0.0
2020000558,광명 푸르지오 센트베르,경기,59.6069,0.0
2020000563,울산 지웰시티 자이 1단지,울산,59.9908,0.0
2020000563,울산 지웰시티 자이 1단지,울산,59.9933,0.0
2020000563,울산 지웰시티 자이 1단지,울산,84.9804,0.0
2020000563,울산 지웰시티 자이 1단지,울산,84.9953,0.0
2020000563,울산 지웰시티 자이 1단지,울산,84.9957,0.0
2020000563,울산 지웰시티 자이 1단지,울산,84.9976,0.0
2020000564,울산 지웰시티 자이 2단지,울산,84.9839,22.0
2020000564,울산 지웰시티 자이 2단지,울산,84.9953,0.0
2020000564,울산 지웰시티 자이 2단지,울산,84.9957,0.0
2020000564,울산 지웰시티 자이 2단지,울산,84.9976,0.0
2020000565,이안논현오션파크,인천,64.9796,0.0
2020000565,이안논현오션파크,인천,65.5846,0.0
2020000566,용인 명지대역 서희스타힐스,경기,59.9957,0.0
2020000566,용인 명지대역 서희스타힐스,경기,64.9948,0.0
2020000566,용인 명지대역 서희스타힐스,경기,74.9987,0.0
2020000566,용인 명지대역 서희스타힐스,경기,76.4926,0.0
2020000566,용인 명지대역 서희스타힐스,경기,76.962,0.0
2020000566,용인 명지대역 서희스타힐스,경기,76.966,0.0
2020000566,용인 명지대역 서희스타힐스,경기,84.4547,0.0
2020000569,나운 금호어울림 센트럴,전북,73.428,0.0
2020000569,나운 금호어울림 센트럴,전북,84.922,0.0
2020000569,나운 금호어울림 센트럴,전북,84.9241,0.0
2020000569,나운 금호어울림 센트럴,전북,84.9912,0.0
2020000571,문경 모전 코아루 노블36,경북,82.32,0.0
2020000572,두류 센트레빌 더시티,대구,59.4283,0.0
2020000572,두류 센트레빌 더시티,대구,59.7266,0.0
2020000572,두류 센트레빌 더시티,대구,74.8209,0.0
2020000572,두류 센트레빌 더시티,대구,84.5625,0.0
2020000572,두류 센트레빌 더시티,대구,84.7182,0.0
2020000575,이트리니티 공도 센트럴파크,경기,74.1431,0.0
2020000575,이트리니티 공도 센트럴파크,경기,84.1151,16.0
2020000575,이트리니티 공도 센트럴파크,경기,84.1371,25.0
2020000575,이트리니티 공도 센트럴파크,경기,84.2721,0.0
2020000576,대구용산자이,대구,84.9917,0.0
2020000576,대구용산자이,대구,84.9956,0.0
2020000585,남천 우성스마트시티뷰,부산,84.4885,0.0
2020000585,남천 우성스마트시티뷰,부산,84.6744,0.0
2020000585,남천 우성스마트시티뷰,부산,84.9536,0.0
2020000585,남천 우성스마트시티뷰,부산,84.981,0.0
2020000586,동탄역 헤리엇,경기,97.3043,65.0
2020000586,동탄역 헤리엇,경기,97.8618,69.0
2020000586,동탄역 헤리엇,경기,97.8915,63.0
2020000586,동탄역 헤리엇,경기,107.9565,66.0
2020000586,동탄역 헤리엇,경기,155.9118,0.0
2020000586,동탄역 헤리엇,경기,155.9432,0.0
2020000589,속초디오션자이,강원,84.9745,0.0
2020000589,속초디오션자이,강원,84.9826,0.0
2020000589,속초디오션자이,강원,84.9843,0.0
2020000589,속초디오션자이,강원,84.994,0.0
2020000594,부평삼산 신원아침도시,인천,59.8939,0.0
2020000594,부평삼산 신원아침도시,인천,59.9889,0.0
2020000594,부평삼산 신원아침도시,인천,74.19,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,65.355,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,68.5227,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,73.957,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,76.9927,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,84.946,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,84.9465,0.0
2020000595,대전 둔곡지구 A3BL 우미린,대전,84.9541,0.0
2020000599,무등산 한국아델리움 어반센트럴,광주,59.7167,0.0
2020000599,무등산 한국아델리움 어반센트럴,광주,59.7895,0.0
2020000599,무등산 한국아델리움 어반센트럴,광주,84.2102,0.0
2020000599,무등산 한국아델리움 어반센트럴,광주,84.2573,0.0
2020000600,하남감일 한양수자인,경기,84.6481,55.0
2020000605,번영로 하늘채 센트럴파크,울산,59.912,0.0
2020000605,번영로 하늘채 센트럴파크,울산,74.707,0.0
2020000605,번영로 하늘채 센트럴파크,울산,84.936,0.0
2020000605,번영로 하늘채 센트럴파크,울산,84.961,0.0
2020000605,번영로 하늘채 센트럴파크,울산,84.981,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,59.7383,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,59.7946,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,59.8787,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,75.5292,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,75.7285,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,75.8282,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,84.9233,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,84.9402,0.0
2020000607,동대구 해모로 스퀘어 이스트,대구,84.985,0.0
2020000608,상도역 롯데캐슬,서울,59.6984,0.0
2020000608,상도역 롯데캐슬,서울,59.9818,0.0
2020000608,상도역 롯데캐슬,서울,59.9851,0.0
2020000608,상도역 롯데캐슬,서울,74.9587,0.0
2020000608,상도역 롯데캐슬,서울,74.9853,0.0
2020000608,상도역 롯데캐슬,서울,84.965,0.0
2020000608,상도역 롯데캐슬,서울,84.9807,0.0
2020000608,상도역 롯데캐슬,서울,84.9833,0.0
2020000608,상도역 롯데캐슬,서울,84.9952,0.0
2020000608,상도역 롯데캐슬,서울,110.9878,0.0
2020000608,상도역 롯데캐슬,서울,110.9996,0.0
2020000611,더샵 송도센터니얼,인천,75.92,64.0
2020000611,더샵 송도센터니얼,인천,84.92,58.0
2020000611,더샵 송도센터니얼,인천,84.94,57.0
2020000611,더샵 송도센터니얼,인천,84.98,67.0
2020000612,더샵 광주포레스트,광주,84.9797,0.0
2020000612,더샵 광주포레스트,광주,84.9887,0.0
2020000612,더샵 광주포레스트,광주,84.9987,0.0
2020000615,기흥 푸르지오 포레피스,경기,59.6874,0.0
2020000615,기흥 푸르지오 포레피스,경기,59.8573,0.0
2020000615,기흥 푸르지오 포레피스,경기,74.614,0.0
2020000615,기흥 푸르지오 포레피스,경기,74.7081,0.0
2020000615,기흥 푸르지오 포레피스,경기,74.7162,0.0
2020000615,기흥 푸르지오 포레피스,경기,84.7477,0.0
2020000615,기흥 푸르지오 포레피스,경기,84.8549,0.0
2020000615,기흥 푸르지오 포레피스,경기,84.9334,0.0
2020000616,북청라 하우스토리,인천,59.8661,0.0
2020000616,북청라 하우스토리,인천,59.9357,0.0
2020000616,북청라 하우스토리,인천,59.97,0.0
2020000616,북청라 하우스토리,인천,59.9893,0.0
2020000618,화서역 푸르지오 브리시엘,경기,84.8548,0.0
2020000618,화서역 푸르지오 브리시엘,경기,84.8641,0.0
2020000618,화서역 푸르지오 브리시엘,경기,84.9343,0.0
2020000618,화서역 푸르지오 브리시엘,경기,104.7512,0.0
2020000618,화서역 푸르지오 브리시엘,경기,104.9256,0.0
2020000618,화서역 푸르지오 브리시엘,경기,104.9868,0.0
2020000618,화서역 푸르지오 브리시엘,경기,154.7827,0.0
2020000618,화서역 푸르지오 브리시엘,경기,189.6256,0.0
2020000618,화서역 푸르지오 브리시엘,경기,189.7569,0.0
2020000621,e편한세상 무등산,광주,84.9508,0.0
2020000621,e편한세상 무등산,광주,84.9926,0.0
2020000631,공항동 발쿠치네 하우스,서울,17.2538,0.0
2020000631,공항동 발쿠치네 하우스,서울,21.95,0.0
2020000631,공항동 발쿠치네 하우스,서울,38.7508,0.0
